image_name,image_format,file_size,size,location,angle,white_percent,object_percentage,is_deviation,blur_value,image_brightness,contrast,blank_percentage,blank_background_color,create_time,proba,label
76105,jpg,85,"(800, 800)","(65, 88, 669, 681)",0,"(0.11, 0.039, 0.081, 0.083)",0.712,"(0.036, False)",2175,202.645,410.194,0.445,254,2019/11/8,1,1
76106,jpg,95,"(800, 800)","(91, 63, 634, 708)",0,"(0.079, 0.036, 0.114, 0.094)",0.701,"(0.023, False)",2356,221.461,421.45,0.474,254,2019/11/8,1,1
76130,jpg,86,"(800, 800)","(118, 118, 599, 649)",0.123,"(0.147, 0.041, 0.147, 0.104)",0.607,"(0.057, True)",1364,184.082,315.414,0.508,254,2019/11/8,1,1
76136,JPG,88,"(800, 800)","(118, 100, 602, 640)",0,"(0.125, 0.075, 0.147, 0.1)",0.602,"(0.034, False)",2075,215.07,415.618,0.498,254,2019/11/8,1,1
76140,jpg,60,"(800, 800)","(186, 175, 466, 552)",0,"(0.219, 0.091, 0.233, 0.185)",0.402,"(0.068, True)",1787,209.031,279.857,0.689,254,2019/11/8,1,1
76144,jpg,86,"(800, 800)","(60, 140, 686, 568)",0,"(0.175, 0.115, 0.075, 0.068)",0.609,"(0.03, False)",1335,213.887,268.904,0.57,254,2019/11/8,1,1
76147,JPG,98,"(800, 800)","(129, 93, 588, 635)",0,"(0.116, 0.09, 0.161, 0.104)",0.583,"(0.032, False)",2292,169.226,521.126,0.533,254,2019/11/8,1,1
76151,jpg,71,"(800, 800)","(150, 98, 538, 629)",0.941,"(0.122, 0.091, 0.188, 0.14)",0.529,"(0.028, False)",2042,212.396,322.736,0.578,254,2019/11/8,1,1
76152,JPG,63,"(800, 800)","(141, 87, 543, 626)",0.327,"(0.109, 0.109, 0.176, 0.145)",0.531,"(0.016, False)",1087,203.084,199.817,0.563,254,2019/11/8,1,1
76162,jpg,65,"(800, 800)","(51, 70, 700, 692)",0,"(0.087, 0.048, 0.064, 0.061)",0.757,"(0.02, False)",3206,214.058,508.592,0.412,254,2019/11/8,1,1
76163,jpg,64,"(750, 750)","(36, 128, 653, 582)",0,"(0.171, 0.053, 0.048, 0.081)",0.676,"(0.061, True)",1896,219.693,373.335,0.436,254,2019/11/8,1,1
76170,jpg,99,"(800, 800)","(89, 75, 638, 688)",0,"(0.094, 0.046, 0.111, 0.091)",0.686,"(0.026, False)",3851,213.931,607.712,0.488,254,2019/11/8,1,1
76173,jpg,76,"(800, 800)","(117, 98, 595, 635)",0,"(0.122, 0.084, 0.146, 0.11)",0.59,"(0.027, False)",911,211.762,210.346,0.493,254,2019/11/8,1,1
76174,jpg,58,"(800, 800)","(117, 98, 595, 635)",0,"(0.122, 0.084, 0.146, 0.11)",0.59,"(0.027, False)",866,210.781,202.72,0.004,253,2019/11/8,1,1
76211,jpg,58,"(800, 800)","(93, 94, 616, 613)",0,"(0.117, 0.116, 0.116, 0.114)",0.59,"(0.001, False)",1027,205.466,228.704,0.513,254,2019/11/8,1,1
76213,JPG,81,"(800, 800)","(25, 215, 736, 433)",0,"(0.269, 0.19, 0.031, 0.049)",0.498,"(0.04, False)",2184,186.007,434.98,0.619,254,2019/11/8,1,1
76214,JPG,76,"(800, 800)","(3, 235, 740, 406)",0,"(0.294, 0.199, 0.004, 0.071)",0.469,"(0.058, True)",2840,202.254,470.831,0.672,254,2019/11/8,1,1
76215,jpg,100,"(800, 800)","(23, 182, 742, 447)",0,"(0.228, 0.214, 0.029, 0.044)",0.518,"(0.01, False)",5313,172.033,915.962,0.586,254,2019/11/8,1,1
76342,jpg,87,"(800, 800)","(50, 194, 700, 432)",4.004,"(0.242, 0.217, 0.062, 0.062)",0.472,"(0.013, False)",201,209.358,79.187,0.564,254,2019/11/8,1,1
764,png,182,"(400, 400)","(86, 48, 228, 302)",0.567,"(0.12, 0.125, 0.215, 0.215)",0.43,"(0.003, False)",941,185.887,224.897,0.107,254,2019/11/8,1,1
765,png,186,"(400, 400)","(91, 65, 231, 292)",0,"(0.163, 0.107, 0.228, 0.195)",0.422,"(0.032, False)",443,165.628,142.525,0.107,254,2019/11/8,1,1
766,png,163,"(400, 400)","(64, 63, 261, 287)",0.437,"(0.158, 0.125, 0.16, 0.188)",0.468,"(0.021, False)",706,150.165,182.743,0.107,254,2019/11/8,1,1
76753,jpg,55,"(800, 800)","(60, 107, 672, 595)",0.138,"(0.134, 0.122, 0.075, 0.085)",0.625,"(0.008, False)",360,205.721,124.685,0.001,253,2019/11/8,1,1
76837,jpg,74,"(800, 800)","(120, 103, 558, 659)",0,"(0.129, 0.048, 0.15, 0.152)",0.575,"(0.041, False)",579,149.664,184.817,0.5,254,2019/11/8,1,1
76839,jpg,71,"(800, 800)","(88, 64, 570, 662)",0,"(0.08, 0.092, 0.11, 0.177)",0.59,"(0.034, False)",474,164.112,164.448,0.464,254,2019/11/8,1,1
76843,jpg,40,"(800, 800)","(249, 64, 284, 697)",4.014,"(0.08, 0.049, 0.311, 0.334)",0.309,"(0.019, False)",151,197.56,42.683,0.001,253,2019/11/8,1,1
76845,jpg,69,"(800, 800)","(94, 34, 612, 704)",0.306,"(0.043, 0.077, 0.117, 0.117)",0.673,"(0.018, False)",260,217.039,109.81,0.003,251,2019/11/8,1,1
77115,jpg,78,"(800, 800)","(118, 96, 629, 664)",0,"(0.12, 0.05, 0.147, 0.066)",0.653,"(0.054, True)",1412,219.139,264.277,0.439,254,2019/11/8,1,1
77116,jpg,99,"(800, 800)","(89, 121, 613, 576)",0.248,"(0.151, 0.129, 0.111, 0.122)",0.552,"(0.013, False)",1778,203.645,345.11,0.392,252,2019/11/8,1,1
77117,jpg,74,"(800, 800)","(148, 105, 509, 621)",0,"(0.131, 0.092, 0.185, 0.179)",0.494,"(0.02, False)",3200,128.64,547.619,0.471,253,2019/11/8,1,1
77118,jpg,81,"(800, 800)","(113, 66, 580, 683)",0,"(0.083, 0.064, 0.141, 0.134)",0.619,"(0.01, False)",1297,224.963,284.863,0.483,254,2019/11/8,1,1
77120,jpg,53,"(800, 800)","(151, 100, 484, 643)",0.803,"(0.125, 0.071, 0.189, 0.206)",0.486,"(0.028, False)",1347,216.939,286.472,0.611,253,2019/11/8,1,1
77121,jpg,58,"(800, 800)","(134, 171, 592, 527)",0,"(0.214, 0.128, 0.168, 0.092)",0.487,"(0.057, True)",1660,211.182,305.96,0.421,251,2019/11/8,1,1
77122,jpg,87,"(800, 800)","(188, 77, 505, 661)",0.781,"(0.096, 0.077, 0.235, 0.134)",0.522,"(0.051, True)",971,214.489,203.391,0.569,254,2019/11/8,1,1
77125,jpg,99,"(1103, 1559)","(84, 179, 939, 1258)",0.767,"(0.115, 0.078, 0.076, 0.073)",0.687,"(0.018, False)",1509,222.789,340.417,0.007,253,2019/11/8,1,1
77127,jpg,62,"(800, 800)","(50, 200, 687, 505)",3.525,"(0.25, 0.119, 0.062, 0.079)",0.542,"(0.066, True)",1108,216.705,211.486,0.498,253,2019/11/8,1,1
77128,jpg,99,"(1103, 1559)","(84, 179, 939, 1258)",0.767,"(0.115, 0.078, 0.076, 0.073)",0.687,"(0.018, False)",1512,222.778,340.621,0.007,253,2019/11/8,1,1
77129,jpg,70,"(800, 800)","(46, 175, 708, 553)",3.576,"(0.219, 0.09, 0.058, 0.058)",0.612,"(0.064, True)",1297,210.116,256.944,0.485,254,2019/11/8,1,1
77130,jpg,99,"(1103, 1559)","(84, 179, 939, 1258)",0.767,"(0.115, 0.078, 0.076, 0.073)",0.687,"(0.018, False)",1500,222.841,339.516,0.007,253,2019/11/8,1,1
77131,jpg,64,"(800, 800)","(180, 135, 444, 550)",1.123,"(0.169, 0.144, 0.225, 0.22)",0.382,"(0.013, False)",875,218.485,192.046,0.7,254,2019/11/8,1,1
77138,jpg,64,"(800, 800)","(52, 150, 648, 570)",0,"(0.188, 0.1, 0.065, 0.125)",0.577,"(0.053, True)",2176,197.791,417.11,0.507,251,2019/11/8,1,1
77140,jpg,80,"(800, 800)","(167, 80, 506, 592)",0.531,"(0.1, 0.16, 0.209, 0.159)",0.468,"(0.039, False)",1447,213.439,292.285,0.512,253,2019/11/8,1,1
77142,jpg,55,"(570, 696)","(46, 125, 521, 519)",0.372,"(0.18, 0.075, 0.081, 0.005)",0.682,"(0.065, True)",2610,214.035,470.938,0.449,254,2019/11/8,1,1
77144,jpg,79,"(800, 800)","(88, 120, 602, 598)",2.405,"(0.15, 0.102, 0.11, 0.138)",0.562,"(0.027, False)",2001,211.251,382.461,0.506,252,2019/11/8,1,1
77147,jpg,113,"(800, 800)","(143, 74, 492, 660)",3.336,"(0.092, 0.083, 0.179, 0.206)",0.507,"(0.015, False)",2408,210.831,440.562,0.54,254,2019/11/8,1,1
77150,jpg,89,"(800, 800)","(149, 114, 540, 612)",0.484,"(0.142, 0.092, 0.186, 0.139)",0.516,"(0.034, False)",1763,211.001,327.41,0.569,253,2019/11/8,1,1
77153,jpg,140,"(800, 800)","(124, 94, 549, 613)",0.097,"(0.117, 0.116, 0.155, 0.159)",0.526,"(0.002, False)",3101,126.784,510.496,0.445,252,2019/11/8,1,1
77162,jpg,130,"(800, 800)","(151, 191, 516, 516)",0,"(0.239, 0.116, 0.189, 0.166)",0.416,"(0.062, True)",1894,230.83,342.641,0.597,253,2019/11/8,1,1
77163,jpg,114,"(800, 800)","(230, 124, 334, 590)",0,"(0.155, 0.107, 0.287, 0.295)",0.308,"(0.024, False)",2294,184.638,453.598,0.641,254,2019/11/8,1,1
77169,jpg,99,"(1137, 1418)","(58, 158, 947, 1102)",0.417,"(0.111, 0.111, 0.051, 0.116)",0.647,"(0.033, False)",1602,209.954,330.74,0.008,253,2019/11/8,1,1
77171,jpg,95,"(800, 800)","(152, 109, 503, 600)",0,"(0.136, 0.114, 0.19, 0.181)",0.472,"(0.012, False)",1274,210.591,260.21,0.574,254,2019/11/8,1,1
77174,jpg,94,"(1263, 1191)","(153, 152, 993, 985)",2.268,"(0.128, 0.045, 0.121, 0.093)",0.65,"(0.044, False)",1614,218.177,311.785,0.003,253,2019/11/8,1,1
77176,jpg,88,"(800, 800)","(144, 181, 513, 507)",2.224,"(0.226, 0.14, 0.18, 0.179)",0.406,"(0.043, False)",1159,218.309,203.939,0.643,254,2019/11/8,1,1
77177,jpg,92,"(800, 800)","(163, 124, 461, 612)",0.211,"(0.155, 0.08, 0.204, 0.22)",0.441,"(0.038, False)",1266,196.858,263.09,0.13,254,2019/11/8,1,1
77178,jpg,57,"(800, 800)","(97, 77, 611, 673)",0,"(0.096, 0.062, 0.121, 0.115)",0.643,"(0.017, False)",2651,205.854,455.395,0.44,253,2019/11/8,1,1
77179,jpg,96,"(800, 800)","(138, 96, 498, 624)",0.234,"(0.12, 0.1, 0.172, 0.205)",0.486,"(0.019, False)",1114,194.955,246.525,0.542,254,2019/11/8,1,1
77180,jpg,79,"(800, 800)","(118, 172, 596, 577)",0.57,"(0.215, 0.064, 0.147, 0.107)",0.537,"(0.078, True)",1721,213.813,298.867,0.515,254,2019/11/8,1,1
77182,jpg,90,"(800, 800)","(134, 64, 524, 676)",0.72,"(0.08, 0.075, 0.168, 0.177)",0.553,"(0.006, False)",1059,229.317,230.409,0.578,254,2019/11/8,1,1
77184,jpg,53,"(800, 800)","(151, 100, 484, 643)",0.803,"(0.125, 0.071, 0.189, 0.206)",0.486,"(0.028, False)",1347,216.939,286.472,0.611,253,2019/11/8,1,1
77186,jpg,46,"(800, 800)","(291, 108, 230, 541)",0,"(0.135, 0.189, 0.364, 0.349)",0.194,"(0.028, False)",516,213.66,111.576,0.283,254,2019/11/8,1,1
77189,jpg,83,"(800, 800)","(139, 68, 523, 670)",0.773,"(0.085, 0.077, 0.174, 0.172)",0.548,"(0.004, False)",941,217.917,201.443,0.628,254,2019/11/8,1,1
77190,jpg,97,"(800, 800)","(143, 61, 517, 664)",0.781,"(0.076, 0.094, 0.179, 0.175)",0.536,"(0.009, False)",1201,217.458,249.332,0.613,253,2019/11/8,1,1
77192,jpg,78,"(800, 800)","(90, 46, 595, 696)",0.123,"(0.058, 0.072, 0.113, 0.144)",0.647,"(0.017, False)",1019,209.492,211.121,0.434,252,2019/11/8,1,1
77194,jpg,579,"(2480, 2480)","(224, 142, 1844, 2157)",0.044,"(0.057, 0.073, 0.09, 0.166)",0.647,"(0.039, False)",366,209.645,87.318,0.445,252,2019/11/8,1,1
772,png,182,"(400, 400)","(68, 57, 281, 302)",0,"(0.142, 0.102, 0.17, 0.128)",0.53,"(0.029, False)",1019,223.925,219.201,0.107,254,2019/11/8,1,1
77212,jpg,99,"(800, 800)","(131, 78, 578, 655)",0.417,"(0.098, 0.084, 0.164, 0.114)",0.592,"(0.026, False)",1922,209.376,396.487,0.423,253,2019/11/8,1,1
77216,jpg,94,"(800, 800)","(149, 79, 502, 670)",0,"(0.099, 0.064, 0.186, 0.186)",0.526,"(0.018, False)",2663,120.204,465.055,0.454,254,2019/11/8,1,1
77217,jpg,99,"(1386, 1601)","(135, 217, 1034, 1175)",0,"(0.136, 0.131, 0.097, 0.157)",0.548,"(0.03, False)",852,212.613,199.363,0.001,253,2019/11/8,1,1
77220,jpg,83,"(800, 800)","(157, 115, 455, 621)",0,"(0.144, 0.08, 0.196, 0.235)",0.441,"(0.037, False)",2250,216.667,394.607,0.542,254,2019/11/8,1,1
77221,jpg,82,"(800, 800)","(150, 108, 493, 554)",0,"(0.135, 0.172, 0.188, 0.196)",0.427,"(0.019, False)",855,213.544,207.047,0.534,254,2019/11/8,1,1
77223,jpg,94,"(800, 800)","(138, 118, 553, 605)",0,"(0.147, 0.096, 0.172, 0.136)",0.523,"(0.031, False)",1623,215.689,328.063,0.479,254,2019/11/8,1,1
77226,jpg,84,"(800, 800)","(165, 135, 460, 562)",0,"(0.169, 0.129, 0.206, 0.219)",0.404,"(0.021, False)",1108,179.324,261.489,0.559,254,2019/11/8,1,1
77228,jpg,94,"(800, 800)","(243, 100, 304, 623)",0,"(0.125, 0.096, 0.304, 0.316)",0.296,"(0.016, False)",822,206.422,168.472,0.735,254,2019/11/8,1,1
77230,jpg,106,"(800, 800)","(134, 115, 527, 622)",8.223,"(0.144, 0.079, 0.168, 0.174)",0.512,"(0.033, False)",1602,192.847,307.261,0.612,253,2019/11/8,1,1
77231,jpg,85,"(800, 800)","(89, 64, 630, 676)",0.092,"(0.08, 0.075, 0.111, 0.101)",0.665,"(0.006, False)",1207,183.203,371.598,0.351,251,2019/11/8,1,1
77233,jpg,88,"(800, 800)","(163, 137, 533, 593)",0,"(0.171, 0.087, 0.204, 0.13)",0.494,"(0.056, True)",2208,209.002,407.906,0.443,254,2019/11/8,1,1
77234,jpg,92,"(800, 800)","(231, 65, 327, 691)",0,"(0.081, 0.055, 0.289, 0.302)",0.353,"(0.015, False)",587,203.202,168.469,0.443,254,2019/11/8,1,1
77236,jpg,78,"(800, 800)","(143, 73, 492, 661)",0,"(0.091, 0.083, 0.179, 0.206)",0.508,"(0.014, False)",2126,204.445,398.444,0.443,254,2019/11/8,1,1
77238,jpg,130,"(800, 800)","(72, 144, 656, 624)",1.571,"(0.18, 0.04, 0.09, 0.09)",0.64,"(0.07, True)",2954,131.269,561.141,0.443,254,2019/11/8,1,1
77239,jpg,85,"(800, 800)","(157, 149, 462, 567)",0,"(0.186, 0.105, 0.196, 0.226)",0.409,"(0.043, False)",1173,221.584,209.993,0.443,254,2019/11/8,1,1
77240,jpg,103,"(800, 800)","(136, 82, 520, 658)",0.277,"(0.102, 0.075, 0.17, 0.18)",0.535,"(0.015, False)",1071,202.928,236.801,0.443,253,2019/11/8,1,1
77241,jpg,86,"(800, 800)","(148, 129, 503, 611)",0.313,"(0.161, 0.075, 0.185, 0.186)",0.48,"(0.043, False)",1519,206.601,265.619,0.443,254,2019/11/8,1,1
77243,jpg,90,"(800, 800)","(134, 154, 495, 586)",0,"(0.193, 0.075, 0.168, 0.214)",0.453,"(0.063, True)",1834,209.849,383.308,0.443,253,2019/11/8,1,1
77244,jpg,96,"(800, 800)","(77, 45, 649, 714)",0.114,"(0.056, 0.051, 0.096, 0.092)",0.724,"(0.003, False)",697,195.631,238.755,0.443,254,2019/11/8,1,1
77247,jpg,75,"(800, 696)","(104, 53, 580, 586)",0,"(0.076, 0.082, 0.13, 0.145)",0.61,"(0.008, False)",1479,216.215,294.486,0.443,253,2019/11/8,1,1
77250,jpg,116,"(800, 800)","(149, 111, 482, 617)",0,"(0.139, 0.09, 0.186, 0.211)",0.465,"(0.027, False)",2137,177.42,482.212,0.443,253,2019/11/8,1,1
77252,jpg,69,"(800, 800)","(156, 150, 497, 586)",0,"(0.188, 0.08, 0.195, 0.184)",0.455,"(0.054, True)",774,183.227,256.444,0.443,254,2019/11/8,1,1
77254,jpg,45,"(800, 800)","(233, 81, 335, 670)",0,"(0.101, 0.061, 0.291, 0.29)",0.351,"(0.02, False)",931,200.402,191.838,0.443,254,2019/11/8,1,1
77255,jpg,91,"(800, 800)","(153, 113, 495, 631)",0,"(0.141, 0.07, 0.191, 0.19)",0.488,"(0.036, False)",3758,207.786,621.99,0.443,253,2019/11/8,1,1
77256,jpg,80,"(800, 800)","(149, 74, 489, 662)",0,"(0.092, 0.08, 0.186, 0.203)",0.506,"(0.01, False)",2306,210.874,425.674,0.443,254,2019/11/8,1,1
77272,jpg,99,"(1230, 1640)","(90, 153, 1106, 1338)",0,"(0.093, 0.091, 0.073, 0.028)",0.734,"(0.023, False)",762,221.856,179.162,0.443,248,2019/11/8,1,1
77274,jpg,89,"(800, 800)","(58, 74, 720, 654)",0,"(0.092, 0.09, 0.072, 0.028)",0.736,"(0.023, False)",1441,221.921,290.819,0.443,249,2019/11/8,1,1
77275,jpg,84,"(800, 800)","(129, 69, 543, 653)",0.185,"(0.086, 0.098, 0.161, 0.16)",0.554,"(0.006, False)",681,226.737,153.35,0.443,254,2019/11/8,1,1
773,png,189,"(400, 400)","(81, 55, 242, 298)",0,"(0.138, 0.117, 0.203, 0.193)",0.451,"(0.011, False)",905,208.719,177.92,0.107,254,2019/11/8,1,1
77554,jpg,89,"(694, 800)","(134, 55, 439, 701)",0,"(0.069, 0.055, 0.193, 0.174)",0.554,"(0.012, False)",1807,221.143,340.564,0.483,254,2019/11/8,1,1
77559,jpg,82,"(800, 800)","(156, 92, 478, 637)",0,"(0.115, 0.089, 0.195, 0.207)",0.476,"(0.015, False)",2422,121.915,421.764,0.495,254,2019/11/8,1,1
77580,jpg,83,"(800, 800)","(142, 130, 508, 595)",0,"(0.163, 0.094, 0.177, 0.188)",0.472,"(0.035, False)",1620,180.438,297.456,0.504,253,2019/11/8,1,1
77784,jpg,74,"(1000, 1000)","(164, 65, 666, 859)",3.819,"(0.065, 0.076, 0.164, 0.17)",0.572,"(0.006, False)",1027,227.688,162.787,0.847,254,2019/11/8,1,1
77785,jpg,48,"(350, 350)","(23, 70, 303, 244)",1.068,"(0.2, 0.103, 0.066, 0.069)",0.604,"(0.049, False)",1967,173.1,374.509,0.847,254,2019/11/8,1,1
77793,jpg,91,"(800, 800)","(122, 59, 547, 640)",2.219,"(0.074, 0.126, 0.152, 0.164)",0.547,"(0.027, False)",470,227.711,119.736,0.847,253,2019/11/8,1,1
77930,jpg,55,"(800, 800)","(131, 52, 511, 695)",0.121,"(0.065, 0.066, 0.164, 0.198)",0.555,"(0.017, False)",192,203.18,85.894,0.847,253,2019/11/8,1,1
780,png,192,"(400, 400)","(67, 69, 284, 285)",0,"(0.172, 0.115, 0.168, 0.122)",0.506,"(0.037, False)",403,210.165,133.616,0.107,254,2019/11/8,1,1
78380,jpg,97,"(430, 430)","(107, 17, 238, 392)",0,"(0.04, 0.049, 0.249, 0.198)",0.505,"(0.026, False)",1704,207.49,336.109,0.745,254,2019/11/8,1,1
78438,jpg,95,"(800, 800)","(106, 91, 593, 643)",5.791,"(0.114, 0.083, 0.133, 0.126)",0.596,"(0.016, False)",593,218.655,141.733,0.066,254,2019/11/8,1,1
78439,jpg,97,"(800, 800)","(115, 61, 578, 655)",0.191,"(0.076, 0.105, 0.144, 0.134)",0.592,"(0.015, False)",1001,169.634,287.658,0.5,254,2019/11/8,1,1
78440,JPG,98,"(800, 800)","(105, 98, 577, 599)",0,"(0.122, 0.129, 0.131, 0.147)",0.54,"(0.009, False)",536,196.436,166.867,0.482,253,2019/11/8,1,1
78441,jpg,35,"(800, 800)","(303, 49, 185, 709)",0,"(0.061, 0.052, 0.379, 0.39)",0.205,"(0.007, False)",759,201.399,179.503,0.837,254,2019/11/8,1,1
78442,jpg,94,"(800, 800)","(45, 15, 689, 782)",0.333,"(0.019, 0.004, 0.056, 0.083)",0.842,"(0.015, False)",1082,141.932,315.27,0.005,253,2019/11/8,1,1
78444,jpg,92,"(800, 800)","(104, 14, 584, 726)",0,"(0.018, 0.075, 0.13, 0.14)",0.662,"(0.029, False)",246,238.285,78.437,0.096,252,2019/11/8,1,1
78445,jpg,92,"(800, 800)","(104, 184, 548, 588)",0,"(0.23, 0.035, 0.13, 0.185)",0.503,"(0.101, True)",338,218.469,86.898,0.065,252,2019/11/8,1,1
78446,jpg,93,"(800, 800)","(42, 12, 711, 760)",0,"(0.015, 0.035, 0.052, 0.059)",0.844,"(0.01, False)",1219,168.442,360.423,0.001,253,2019/11/8,1,1
78447,jpg,99,"(800, 800)","(98, 32, 606, 730)",0,"(0.04, 0.048, 0.122, 0.12)",0.691,"(0.004, False)",1636,216.365,380.864,0.009,253,2019/11/8,1,1
78448,jpg,95,"(800, 800)","(42, 29, 651, 690)",0,"(0.036, 0.101, 0.052, 0.134)",0.702,"(0.052, True)",581,158.084,204.381,0.039,252,2019/11/8,1,1
78449,jpg,94,"(800, 800)","(68, 110, 664, 580)",1.059,"(0.138, 0.138, 0.085, 0.085)",0.602,"(0.0, False)",1004,156.388,262.422,0.101,252,2019/11/8,1,1
78450,jpg,96,"(800, 800)","(126, 116, 550, 601)",0,"(0.145, 0.104, 0.158, 0.155)",0.516,"(0.021, False)",1322,122.762,324.918,0.734,254,2019/11/8,1,1
78451,jpg,97,"(800, 800)","(64, 73, 655, 652)",0,"(0.091, 0.094, 0.08, 0.101)",0.667,"(0.011, False)",1615,176.277,415.682,0.734,253,2019/11/8,1,1
786,jpg,11,"(400, 400)","(67, 55, 268, 299)",0.302,"(0.138, 0.115, 0.168, 0.163)",0.501,"(0.012, False)",1398,180.037,330.797,0.107,254,2019/11/8,1,1
78633,jpg,96,"(567, 486)","(108, 21, 371, 403)",0,"(0.043, 0.128, 0.19, 0.155)",0.543,"(0.046, False)",3320,157.192,560.44,0.486,254,2019/11/8,1,1
78634,jpg,87,"(425, 595)","(59, 70, 323, 392)",0.458,"(0.118, 0.224, 0.139, 0.101)",0.501,"(0.056, True)",1835,225.812,339.403,0.532,253,2019/11/8,1,1
78641,jpg,98,"(800, 800)","(92, 75, 596, 666)",0.145,"(0.094, 0.074, 0.115, 0.14)",0.62,"(0.016, False)",1092,226.822,222.569,0.562,254,2019/11/8,1,1
78642,jpg,80,"(800, 800)","(35, 101, 722, 590)",0,"(0.126, 0.136, 0.044, 0.054)",0.666,"(0.007, False)",1592,209.016,283.644,0.526,254,2019/11/8,1,1
78643,jpg,86,"(800, 800)","(56, 94, 692, 624)",0,"(0.117, 0.102, 0.07, 0.065)",0.675,"(0.008, False)",1435,215.478,313.044,0.554,254,2019/11/8,1,1
787,png,170,"(400, 400)","(94, 78, 205, 283)",0,"(0.195, 0.098, 0.235, 0.253)",0.363,"(0.05, True)",265,207.217,91.351,0.107,254,2019/11/8,1,1
79,jpg,105,"(400, 400)","(85, 62, 185, 265)",13.017,"(0.155, 0.182, 0.212, 0.325)",0.306,"(0.058, True)",886,192.086,210.268,0.726,254,2019/11/8,1,1
79704,JPEG,29,"(400, 400)","(60, 12, 293, 341)",0,"(0.03, 0.117, 0.15, 0.117)",0.624,"(0.047, False)",1183,200.212,225.105,0.455,251,2019/11/8,1,1
80,jpg,54,"(400, 400)","(54, 49, 283, 309)",0.625,"(0.122, 0.105, 0.135, 0.158)",0.547,"(0.014, False)",769,217.824,220.927,0.726,254,2019/11/8,1,1
80555,jpg,97,"(800, 800)","(121, 16, 560, 726)",0.237,"(0.02, 0.072, 0.151, 0.149)",0.635,"(0.026, False)",951,226.991,205.235,0.773,254,2019/11/8,1,1
80556,jpg,95,"(800, 800)","(100, 36, 556, 706)",0.088,"(0.045, 0.072, 0.125, 0.18)",0.613,"(0.031, False)",253,219.386,91.289,0.773,253,2019/11/8,1,1
80557,jpg,99,"(800, 800)","(86, 18, 586, 704)",0,"(0.022, 0.098, 0.107, 0.16)",0.645,"(0.046, False)",277,231.844,87.206,0.773,251,2019/11/8,1,1
80558,jpg,96,"(800, 800)","(119, 36, 552, 706)",0,"(0.045, 0.072, 0.149, 0.161)",0.609,"(0.015, False)",428,221.691,129.723,0.773,254,2019/11/8,1,1
810,png,186,"(400, 400)","(79, 51, 240, 296)",0.297,"(0.128, 0.133, 0.198, 0.203)",0.444,"(0.004, False)",209,188.069,95.344,0.107,254,2019/11/8,1,1
81016,jpg,100,"(800, 800)","(100, 56, 591, 714)",0,"(0.07, 0.037, 0.125, 0.136)",0.659,"(0.017, False)",524,213.201,163.543,0.773,254,2019/11/8,1,1
81426,jpg,26,"(665, 496)","(114, 113, 457, 295)",4.399,"(0.228, 0.177, 0.171, 0.141)",0.409,"(0.029, False)",373,183.84,104.91,0.773,254,2019/11/8,1,1
818,png,162,"(400, 400)","(85, 47, 230, 306)",0,"(0.117, 0.117, 0.212, 0.212)",0.44,"(0.0, False)",482,134.761,163.958,0.107,254,2019/11/8,1,1
823,png,215,"(398, 399)","(48, 33, 298, 336)",0,"(0.083, 0.075, 0.121, 0.131)",0.631,"(0.006, False)",2745,172.266,541.279,0.107,254,2019/11/8,1,1
831,png,193,"(400, 400)","(66, 47, 254, 304)",0.612,"(0.117, 0.122, 0.165, 0.2)",0.483,"(0.018, False)",324,176.295,107.413,0.107,254,2019/11/8,1,1
838,png,151,"(400, 400)","(19, 112, 366, 183)",0.418,"(0.28, 0.263, 0.048, 0.037)",0.419,"(0.01, False)",509,130.261,159.83,0.107,254,2019/11/8,1,1
842,png,147,"(400, 400)","(103, 57, 209, 290)",1.254,"(0.142, 0.133, 0.258, 0.22)",0.379,"(0.019, False)",206,205.263,84.215,0.107,254,2019/11/8,1,1
845,png,180,"(400, 400)","(90, 72, 237, 270)",3.349,"(0.18, 0.145, 0.225, 0.182)",0.4,"(0.028, False)",341,193.476,89.874,0.107,254,2019/11/8,1,1
85165,jpg,97,"(800, 800)","(55, 128, 685, 561)",0.573,"(0.16, 0.139, 0.069, 0.075)",0.6,"(0.011, False)",1632,205.63,419.868,0.007,253,2019/11/8,1,1
858,jpg,96,"(750, 750)","(110, 79, 534, 650)",0.909,"(0.105, 0.028, 0.147, 0.141)",0.617,"(0.039, False)",823,213.536,170.466,0.107,254,2019/11/8,1,1
85833,jpg,98,"(1000, 600)","(281, 35, 448, 553)",0.615,"(0.058, 0.02, 0.281, 0.271)",0.413,"(0.02, False)",825,91.791,184.964,0.003,254,2019/11/8,1,1
85836,jpg,50,"(1000, 600)","(301, 47, 443, 542)",0.754,"(0.078, 0.018, 0.301, 0.256)",0.4,"(0.037, False)",950,187.082,191.118,0.003,254,2019/11/8,1,1
85840,jpg,43,"(1000, 600)","(295, 28, 436, 554)",0,"(0.047, 0.03, 0.295, 0.269)",0.403,"(0.015, False)",539,172.792,129.233,0.003,254,2019/11/8,1,1
85844,jpg,66,"(403, 469)","(75, 78, 256, 360)",0,"(0.166, 0.066, 0.186, 0.179)",0.488,"(0.05, True)",968,218.677,215.764,0.003,254,2019/11/8,1,1
